rating,title,text,location,num_contributions,date,praia
5,Lindo demais!,"Muito lindo o museu e a vista da praia do Forte. A praia é praticamente deserta e a praia e água muito limpa, mas cuidado com as águas vivas.","Horizontina, RS",63,29 de janeiro de 2017,praia_do_forte
5,Melhor praia da cidade!,"Embora tenha que andar um pouco para chegar a praia, a caminhada com bolsas e cadeiras nas maos compensa pelo simples fato da praia ser linda, água cristalina!","Maringá, PR",41,25 de janeiro de 2017,praia_do_forte
5,Mar transparente,"Para ir com criancas pequenas é uma fantastica praia. Mar calmo, nao fundo, poucas ondas e completamente transparente. Possível de ver os peixinhos nadando próximo aos pés.","Curitiba, PR",23,25 de janeiro de 2017,praia_do_forte
5,Um lugar histórico incrivel,"A história da praia do forte é e incrivel. Seus fortes, artilharia e a história do lugar é mágico.,,","Palhoça, SC",77,22 de janeiro de 2017,praia_do_forte
4,Tranquila e limpa,"Ótima praia para ir com crianças. O mar é tranquilo, limpo e os bancos da areia possibilitam que as crianças brinquem sem ter problemas com regiões mais profundas. Falta barraquinhas e ambulantes no local então é bom ir prevenido com água... Há uma barraca perto do estacionamento.","Joinville, SC",77,21 de janeiro de 2017,praia_do_forte
4,Relembrando o passado,Local maravilhoso. Sempre que vou a São Francisco do Sul faço uma visita no Forte para matar a saudade. Pois prestei serviço Militar neste local por dois anos,"Joinville, SC",31,19 de janeiro de 2017,praia_do_forte
4,Praia calma e limpa,"Praia de aguas quentes, limpa e tranquila com poucas ondas. Acesso tranquilo e ainda dá para conhecer o Forte. Não tem muita opção de refeições ou lanches. Caso vá ficar por um período mais longo, aconselho a levar lanche e bebidas. Mas é uma boa praia para se conhecer.",,13,19 de janeiro de 2017,praia_do_forte
4,Lindas paisagens!,A Praia do Forte é um ótimo passeio para quem gosta de andar e apreciar a natureza. O passeio renderá fotos com lindas paisagens!,"Ponta Grossa, PR",15,18 de janeiro de 2017,praia_do_forte
4,Mar lindo e bem calmo,"A praia do forte é bem bonita, com águas bem calmas, quase sem ondas. Bom para crianças pequenas e parabenizem busca tranquilidade. Lá também tem uma vila militar que da para visitar, mediante pagamento da entrada. Nas mediações para ter acesso a pé pela praia, também há uma espécie de mangue, cheio de pequenos siris. Bem legal para crianças.","São Luís, MA",292,7 de janeiro de 2017,praia_do_forte
5,Maravilhosa,"A praia é linda, ótima para banho de mar para toda a família, inclusive crianças. Vale a pena conhecer!",,29,5 de janeiro de 2017,praia_do_forte
4,Lugar calmo,"Ideal para família ou quem deseja mais sossego, pois a maioria das pessoas vai para outras praias, mar calmo","Joinville, SC",82,5 de janeiro de 2017,praia_do_forte
5,Praia calma,Praia em frente ao forte marechal. Na entrada tem q atravessar algo como um manguezal. Faixa de areia (banco) grande. Praia sem muitas ondas. Para quem gosta de águas calmas uma boa opção.,"Curitiba, PR",165,5 de janeiro de 2017,praia_do_forte
4,Pode ser ótima ou não,Excelente praia para crianças pequenas porque é praticamente uma piscina. Não tão boa para os demais.,"Franca, SP",111,5 de janeiro de 2017,praia_do_forte
4,Tranquila,"Águas calmas, sem muitas ondas. Bem agradável. O acesso é razoável, uma caminhada de uns 5 minutos a partir da entrada do forte","São Paulo, SP",117,3 de janeiro de 2017,praia_do_forte
5,Lugar maravilhoso,"A praia do forte e um dos lugares e praias mais bonitas que já vi minha vida toda, lugar tranquilo, mar calmo, piscinas naturais que o próprio mar faz, tem um acesso a pé mas é possível estacionar o carro próximo a praia, vale cada minuto nesse lugar que águas quentes e cristalinas","Curitiba, PR",94,3 de janeiro de 2017,praia_do_forte
5,"Entrada por R$ 2,00 e vá de carro até o topo","O forte é o lugar ideal para você descobrir um pouco mais sobre defesas do forte Marechal Luz e ver de perto os canhões utilizados. Há muita história por trás disso. Pode subir de carro. Paga-se R$2,00 reais por pessoa. Tem estacionamento. A praia do forte também é bem procurada pelos turistas. Excelente para quem tem crianças pequenas. Vale a pena conhecer. Vista linda para  panorâmicas.","Blumenau, SC",63,3 de janeiro de 2017,praia_do_forte
4,Bom para vislumbrar a beleza do mar,Local legal para ver a beleza do mar vendo bem do alto. Legal ver os tanques de guerra. As fotos lá do alto ficam bem maneiras.,"São Paulo, SP",30,30 de dezembro de 2016,praia_do_forte
3,Forte,"É cobrado uma taxa de 2 reais por pessoa, da pra subir o forte de carro. Paisagem bonita, mas não compensa se for ir apenas lá","Ponta Grossa, PR",61,29 de dezembro de 2016,praia_do_forte
4,aos pescadores,"Na praia do forte, em direção oposta às pedras, há um bom lugar para pescar. Existe um ""poção - como as pessoas dizem"", aonde pode-se pescar da areia e pegar uns bons peixes...corvina, robalo, betara, escrivão, roncador, carapeba, arraia, baiacu, entre outros...","Londrina, PR",2,29 de dezembro de 2016,praia_do_forte
5,Água quente e calma,O acesso nao é simples mas vale o esforço.  Nao deixe de tomar uma agua de cocô com pastel de camarão no barzinho em frente. Ao lado da entrada do forte marechal luz,"Jaraguá do Sul, SC",31,27 de dezembro de 2016,praia_do_forte
4,"Local Bonito com vista para o mar..paga-se para entrar..R$2,00.","Local dentro de um Quartel do exercito, com vista para o mar e subida íngreme de terra..mas bem cuidada com pedriscos..!","São Paulo, SP",16,9 de dezembro de 2016,praia_do_forte
4,Vale a visita,"Praia do forte conta com bela vistae tambem  o Forte Marechal Luz , onde tem os canhoes , o museu contando a historia do forte , bem conservado !! Gostei da Praia areia fofa e ondas calmas , apesar de ter pego dia nublado , foi um bom passeio","Cianorte, PR",174,24 de novembro de 2016,praia_do_forte
3,Vale pela visita ao Forte.,"A visita ao Forte vale a pena. A praia é normal, sem grande atrativos. Procure ir cedo e leve repelente.","São Paulo, SP",9,22 de novembro de 2016,praia_do_forte
5,Forte - instalações que valem a visita,"O Forte de São Francisco do Sul está muito bem conservado. Está numa localização que se tem uma boa vista de toda a bahia. Possui um museu com fotos e material de artilharia, etc. Na parte externa, no morro, existem vários canhões e uma área para circular. Vale a visitação.","Porto Alegre, RS",63,20 de novembro de 2016,praia_do_forte
5,Vista surpreendente,Ótimo lugar para ter uma vista do mar e conhecer mais sobre a história de nosso país (São Francisco do Sul é a terceira cidade mais antiga do país). Lá você poderá conhecer armamentos militares utilizados nas grandes guerras. A vista do canal chega e ofuscar todo o resto.,,7,18 de novembro de 2016,praia_do_forte
4,Uma praia de tranquilidade.,"A praia do forte reúne todos os quesitos positivos para quem quer ser feliz. Águas calmas numa temperatura ideal, limpas e que agrada a família toda. Tranquila e agradável.","São Francisco do Sul, SC",106,16 de novembro de 2016,praia_do_forte
5,Passeio pela história,"Já faz algum tempo que visitamos a praia do Forte, fica dentro de um quartel do Exército, a entrada é gratuita, você pode subir o morro para visitar o Forte, são alguns canhões e trincheiras que faziam a defesa da entrada da barra da Enseada, tem um visual muito bonito. Depois pode aproveitar a Praia ali mesmo, bem tranquila para crianças.",,21,12 de novembro de 2016,praia_do_forte
5,Volta ao passado,"Museu mantido por militares, onde tudo está muito bem preservado e é bem organizado. O acesso a ele é um pouco complicado, pois fica no alto de um morro, mas a vista lá de cima compensa tudo. Apenas tome cuidado com as lombadas que estão na subida do morro, pois são um pouco, digamos, agressivas.","Sorocaba, SP",84,8 de novembro de 2016,praia_do_forte
4,Ótima praia,"A Praia do Forte é um ótimo local para tomar banho e aproveitar o sol. Uma praia que geralmente é bem calma e ótima para levar crianças. O Forte é um local espetacular, vale a pena conhecer. Poderia ter mais opções de alimentação.","Joinville, SC",43,4 de novembro de 2016,praia_do_forte
4,O Forte,"Lugar é legal para se conhecer, um valor simbólico para acessa o forte. Chegando ao topo do morro observa-se alguns itens do arsenal militar, não existe muita coisa para se ver, o museu tem alguns itens interessantes.",,38,17 de outubro de 2016,praia_do_forte
5,Lindaaaa,Muitas paisagens lindas: bem cuidada e rústica! Possui praia excelente para banho e muito tranquila para caminhadas e tirar fotos especiais!!!,"Joinville, SC",32,11 de outubro de 2016,praia_do_forte
5,passeio com a familia,"Lugar lindo, calmo, perfeito pra família e amigos, vista pro mar, lugares pra tirar fotos. e claro nadar.",,4,10 de outubro de 2016,praia_do_forte
5,"Essa praia é calma, linda e tem um forte maravilhoso para visitar, com canhões e um museu","Essa praia é ótima para ir com crianças, o mar é limpo e muito calmo, tem ondas muito pequenas, pode-se ir até bem longe dentro da água sem repuxo, parece que se está em uma piscina.  Além da praia, existe um forte militar, que em cima de um morro em uma visão linda da baia da babitonga, possui canhões voltados para o mar, um museu de guerra, uma capela e uma natureza exuberante. O acesso a praia é asfaltado.","Joinville, SC",126,1 de outubro de 2016,praia_do_forte
4,Muito bom,"Um passeio diferente comparado as opções que outras cidades praianas oferecem, vale a pena sim conhecer o Forte Marechal Luz , a entrada é paga mas apenas um valor simbólico, quem gosta de história com certeza vai gostar, há fotos antigas, canhões, armas, quadros... a praia é bem cuidada, água limpa, vista muito bonita também. Recomendo.","Timbó, SC",1,28 de setembro de 2016,praia_do_forte
4,Lindo,"Vale cada segundo do tempo investido, lugar tranquilo, lindo e agradável com vista maravilhosa, ótimo para apreciar a natureza ou simplesmente descansar. Recomendo. Além da praia linda e tranqüila.","Curitiba, PR",31,27 de setembro de 2016,praia_do_forte
5,"LUGAR MUITO BONITO, PASSEI RÁPIDO E RECOMPENSADOR","O lugar é de fácil acesso e a vista do forte é magnífica.  Cobram um valor simbólico para acessar de carro (cerca de R$ 3,00).  Quem preferir subir à pé a caminhada não é muito longa, cerca de 2 km.  Além do forte tem a praia do forte que é bem calma, boa opção para ir com a família.","São Miguel do Oeste, SC",47,26 de setembro de 2016,praia_do_forte
3,Aventura para tomar banho,"A praia é linda, mas o acesso é difícil piorando com a maré alta (a tarde); eu estava com crianças e tivemos que caminhar bastante até chegar ao mar, no meio do caminho tem uma lagoinha formada pela maré (meio funda). Com caranguejos  passeando pelo mangue, ao lado da trilha.","Foz do Iguaçu, PR",136,21 de setembro de 2016,praia_do_forte
5,Uma das melhores...,"Uma das melhores praias pra ir com criança em SFS. O mar geralmente é calmo e raso, e a água bem limpa e clara. Além do Forte Marechal Luz, que é um ótimo ponto pra fazer uma visita em família...",,4,20 de setembro de 2016,praia_do_forte
4,forte,"Muito bem cuidado,com museu, canhões, uma visita ao tuneo do tempo. Os soldados muito educados e queridos com as pessoas. E a vista deslumbrante. Gostamos muito","Joinville, SC",23,19 de setembro de 2016,praia_do_forte
4,Passeio,"Um lugar bom para conhecer, mas para mim eu prefiro a Prainha , ou a praia de itaguacu!  Mas vale a pena conhecer","Itapeva, SP",33,18 de setembro de 2016,praia_do_forte
3,"VISTA LINDA, MUSEU SEM GRAÇA","A vista para o mar, as baterias de canhões e a praia são lindas, mas o museu que se paga R$2,00 para conhecer não tem nada que vanha a pena ver de fato....poderia ter entrada gratuita e ainda assim é de se pensar duas vezes para tirar foto nele.",,58,15 de setembro de 2016,praia_do_forte
5,Praia Maravilhosa,"Pense numa praia linda.... lugar calmo, paisagem linda e aguas claras. Além de bastante lugar na areia e local para deixar o carro com segurança.","Curitiba, PR",27,9 de setembro de 2016,praia_do_forte
4,Vista incrível,Realmente vale a pena a visita. Tanto o museu militar e o forte que tem uma vista ótima. O museu fecha pra almoço das 11:30 às 13h.,,1,9 de setembro de 2016,praia_do_forte
4,Praia do Forte,"Linda praia, sem ondas, ao lado de um mangue. A ponta na qual este liga o mar é o melhor ponto de banho. Aproveite e coma no forte Marechal Luz o lado, pois a comida está muito boa.","Curitiba, PR",211,8 de setembro de 2016,praia_do_forte
5,Linda vista.,"Local lindo para visitas, com um ótima vista do mar de São Francisco do Sul. Próximo da praia e com opção de restaurante no local.","Joinville, SC",52,8 de setembro de 2016,praia_do_forte
5,Muito bacana visitar,"Lugar com muita bagagem histórica, vistas maravilhosas, muita natureza, gostei muito, é tranquilo não tem muito movimento!",,20,1 de setembro de 2016,praia_do_forte
4,Bom passeio,"A praia é muito bonita, limpa e não é superlotada. Além disso, tem um Forte para visitação, onde é possível ter uma vista incrível da praia e mar.","Porto Alegre, RS",63,1 de setembro de 2016,praia_do_forte
4,Lugar Historico,"Para quem aprecia um pouco de historia, ótimo lugar para conhecer. Há além dos antigos canhões um pequeno museu militar no alto do morro. Este museu conta com inúmeras peças e fotos ligadas à história do lugar.",,8,1 de setembro de 2016,praia_do_forte
